"data","temp_max_dia","temp_min_dia","umidade_max_dia","umidade_min_dia","vento_medio_dia","chuva_total_dia"
2012-08-12,26.3,15.8,66,28,1.49166666666667,0
2012-08-13,27,14.4,75,27,1.33333333333333,0
2012-08-14,25.3,14,89,36,2.26666666666667,0
2012-08-15,26.9,16.3,88,25,2.6375,0
2012-08-16,23.9,15.8,90,49,2.7625,0
2012-08-17,24.9,15.3,91,32,2.89166666666667,0
2012-08-18,25.5,14.5,88,33,3.325,0
2012-08-19,25.3,14.4,92,31,2.57916666666667,0.2
2012-08-20,26.8,13.9,90,30,2.19166666666667,0
2012-08-21,28,14.4,74,10,1.82916666666667,0
2012-08-22,27.3,15.2,85,20,2.6875,0
2012-08-23,25.5,13.8,80,28,2.45,0
2012-08-24,26.5,14.2,91,32,2.18333333333333,0
2012-08-25,28.1,14.8,88,20,2.43333333333333,0
2012-08-26,25.1,15.4,83,33,2.3375,0
2012-08-27,25.9,14.2,94,31,2.125,0
2012-08-28,23.5,14.4,88,43,2.20833333333333,0
2012-08-29,23,13.7,86,44,1.71904761904762,0
2012-08-30,21.2,14.1,90,39,2.25416666666667,0
2012-08-31,27.7,13.2,84,24,2.47083333333333,0
2012-09-01,29.2,13,95,16,1.1875,0
2012-09-02,30.5,13.8,74,12,1.52916666666667,0
2012-09-03,24.7,15.6,80,34,2.08333333333333,0
2012-09-04,20.2,14,87,59,3.78333333333333,0
2012-09-05,29.4,13.8,90,27,1.94583333333333,0
2012-09-06,29.9,16.8,82,28,1.17083333333333,0
2012-09-07,30.7,15.4,91,26,1.07083333333333,0
2012-09-08,31.3,17.8,78,19,1.41666666666667,0
2012-09-09,33.2,19.7,75,17,0.9375,0
2012-09-10,32.2,18.4,87,18,2.525,0
2012-09-11,30.4,18.6,88,23,2.075,0
2012-09-12,30.6,16.5,87,30,1.70833333333333,0
2012-09-13,21.1,17.6,88,68,1.87083333333333,0
2012-09-14,26.6,16.7,88,41,3.2375,0
2012-09-15,30.8,17.3,87,30,2.21666666666667,0
2012-09-16,32.9,17.7,87,18,1.3875,0
2012-09-17,33.3,18.4,89,20,1.57916666666667,0
2012-09-18,33.6,21.3,59,21,1.45833333333333,0
2012-09-19,33.2,21.7,77,20,3.84166666666667,0
2012-09-20,23.3,18.7,80,64,3.37083333333333,0
2012-09-21,21,16,89,64,2.39166666666667,5.6
2012-09-22,21.6,14.2,88,41,2.49166666666667,0
2012-09-23,21.6,13.2,85,46,3.17083333333333,0
2012-09-24,25.5,14.8,87,52,2.42916666666667,5
2012-09-25,23,18.3,85,55,1.82083333333333,1.2
2012-09-26,18.4,9.1,95,45,3.52083333333333,7.4
2012-09-27,16,9.2,91,47,3.46521739130435,0.4
2012-09-28,20.2,10.3,82,36,3.875,0
2012-09-29,23.1,9.7,88,22,3.76666666666667,0
2012-09-30,27.4,12.3,85,24,2.5,0
2012-10-01,31.8,13.7,82,20,0.691666666666667,0
2012-10-02,32.7,15.9,80,24,0.991666666666667,0
2012-10-03,34.2,19.1,73,21,1.70833333333333,0
2012-10-04,33,18.8,87,24,1.22916666666667,0
2012-10-05,28.3,17.7,95,44,1.35,13
2012-10-06,29.5,18.8,94,30,1.34166666666667,1.8
2012-10-07,31.5,18.8,86,25,0.85,0
2012-10-08,30.5,16.6,90,20,1.0695652173913,0
2012-10-09,31.8,17.1,88,21,1.03333333333333,0
2012-10-10,32.4,20.1,79,20,1.39166666666667,0
2012-10-11,22.8,16.6,95,59,1.85833333333333,14.8
2012-10-12,20.8,14.7,94,56,2.47391304347826,5.4
2012-10-13,18,14.7,95,78,2.69583333333333,0.6
2012-10-14,17.3,14.1,95,73,3.06666666666667,0.2
2012-10-15,25,13.3,86,32,2.73333333333333,0
2012-10-16,28.1,13.6,92,37,2.0875,0
2012-10-17,25.1,17.1,95,51,1.67083333333333,7.4
2012-10-18,30.1,17.9,84,27,0,0
2012-10-19,25.8,16.3,92,54,0,0
2012-10-20,25.8,16.4,88,41,0,2.4
2012-10-21,31.5,16.6,90,33,0,0
2012-10-22,32.7,19.1,88,29,0,0.4
2012-10-23,27.3,19.3,95,48,0,21.2
2012-10-24,26.7,18.6,94,58,0,0.2
2012-10-25,30.2,17.4,96,45,0,0
2012-10-26,28.3,18.9,93,57,0,0
2012-10-27,33.5,19.7,90,33,0,2.6
2012-10-28,35.5,18.9,97,26,0,45.8
2012-10-29,33.6,19.4,95,29,0,10
2012-10-30,35.8,21.6,89,20,0,0
2012-10-31,36.3,22,87,16,0,0
2012-11-01,25.4,19.1,92,60,2.45,5.6
2012-11-02,23.4,17,90,60,2.58333333333333,0
2012-11-03,23.1,16.8,93,65,2.31666666666667,0
2012-11-04,25.6,18.5,86,56,1.6125,0
2012-11-05,27,17.8,91,45,2.3625,0
2012-11-06,27.9,17.5,87,34,3.1,0
2012-11-07,28,18.7,83,44,2.85833333333333,0
2012-11-08,28.2,19.3,91,44,2.29166666666667,4.2
2012-11-09,22.3,19.4,95,80,1.9375,6.6
2012-11-10,28.4,19.5,95,47,1.1875,7.4
2012-11-11,31.6,19.2,95,35,1.76666666666667,21.4
2012-11-12,24.6,19.7,96,74,1.0125,23.4
2012-11-13,21.3,15.2,96,75,1.79166666666667,0.4
2012-11-14,18.1,14.3,95,68,2.025,0.2
2012-11-15,22.2,14.1,86,60,1.49583333333333,0.2
2012-11-16,23.2,14.8,89,49,1.81666666666667,0
2012-11-17,22.3,14.6,88,43,2.65416666666667,0
2012-11-18,26.6,14.7,87,36,3.175,0
2012-11-19,29.6,16.5,87,33,2.30833333333333,0.2
2012-11-20,30.3,18.4,91,32,1.00416666666667,3.2
2012-11-21,28.3,16.6,90,38,1.6625,0
2012-11-22,29.3,17.6,82,25,1.90416666666667,0
2012-11-23,34.2,15.3,96,11,1.71666666666667,0
2012-11-24,27.3,20.9,81,34,2.1875,0.2
2012-11-25,21.8,17.6,96,73,2.075,6.8
2012-11-26,20.5,16.2,90,74,3.20833333333333,0.2
2012-11-27,28.1,16.3,96,44,2.3,14
2012-11-28,31.3,18.4,89,30,1.94166666666667,3
2012-11-29,30.1,18,95,27,2.59166666666667,0
2012-11-30,29.8,18,87,28,3.48333333333333,0
2012-12-01,30.5,19.1,91,38,2.05833333333333,9
2012-12-02,31.4,19.8,94,37,1.90833333333333,3.8
2012-12-03,28.7,19.1,93,47,1.67083333333333,0.2
2012-12-04,32.1,19.1,92,32,1.78333333333333,0
2012-12-05,33.2,21.2,82,34,1.625,0.2
2012-12-06,33,21,94,34,1.7625,17.2
2012-12-07,33.8,21.9,86,32,1.95416666666667,0
2012-12-08,30.5,23,88,44,1.57083333333333,4.8
2012-12-09,26.6,19.6,92,64,1.24583333333333,0
2012-12-10,32.7,19.1,91,36,1.66666666666667,0
2012-12-11,31.3,22.9,84,45,2.775,0
2012-12-12,32.6,22.5,79,33,1.875,0
2012-12-13,32.6,22,89,34,1.81666666666667,6.4
2012-12-14,27.3,20.7,96,63,0.895833333333333,106.4
2012-12-15,22.8,20.5,96,78,1.7375,28.4
2012-12-16,26.7,20.3,96,63,2.45,27
2012-12-17,23.4,19.8,94,74,3.65833333333333,17.8
2012-12-18,29.4,19.6,90,48,0.8625,0
2012-12-19,29.6,19.7,96,49,0.583333333333333,27.8
2012-12-20,33.5,19.8,96,33,1.24583333333333,1.8
2012-12-21,33,20.2,96,35,0.966666666666667,34.6
2012-12-22,25.5,21.2,94,74,1.575,5.4
2012-12-23,26,20.6,95,72,1.75416666666667,1.8
2012-12-24,32.8,19.6,95,37,1.67083333333333,24
2012-12-25,32.8,20.2,89,37,1.275,0
2012-12-26,30.4,23.7,77,46,2.3625,0
2012-12-27,29.3,20.7,90,53,1.5125,1.6
2012-12-28,29.9,20.7,89,38,2.23333333333333,0
2012-12-29,30.4,20,97,39,1.51666666666667,47.4
2012-12-30,28.1,20,96,55,1.2,14.6
2012-12-31,29.7,19.5,95,38,1.4625,1.2
2013-01-01,31.4,21.8,76,39,2.325,0
2013-01-02,26.6,18.2,91,60,2.53333333333333,0
2013-01-03,20.8,18,91,80,2.58333333333333,3
2013-01-04,27,18.8,91,61,2.70833333333333,0
2013-01-05,32.4,20.4,89,35,1.95,0.6
2013-01-06,30.9,21.5,91,41,1.73333333333333,0.4
2013-01-07,31.5,20.1,84,34,1.79583333333333,0
2013-01-08,31.8,21.2,96,40,2.075,17
2013-01-09,27.5,21.1,94,54,1.54583333333333,8.8
2013-01-10,23.7,17.8,95,75,2.03333333333333,5.2
2013-01-11,21.8,16.7,85,55,2.83333333333333,0
2013-01-12,19.4,16,96,71,1.625,14.8
2013-01-13,23.7,17.2,97,65,0.870833333333333,14
2013-01-14,25.2,17.6,97,60,0.866666666666667,3
2013-01-15,25.3,17.9,97,61,0.95,28.4
2013-01-16,25.9,18.7,97,58,0.758333333333333,21.2
2013-01-17,27,18.7,95,46,2.29583333333333,0.4
2013-01-18,30.7,19.4,93,28,1.0875,0.2
2013-01-19,28.1,19.5,96,47,1.60416666666667,21.8
2013-01-20,24.4,18.7,91,45,2.00833333333333,0
2013-01-21,21.6,17.2,96,69,2.40833333333333,2.6
2013-01-22,25.1,16.4,90,50,3.0875,0
2013-01-23,27.2,18.5,92,47,2.8125,2.6
2013-01-24,30.5,19.2,93,41,1.72083333333333,2.8
2013-01-25,30.2,20.6,92,50,1.98333333333333,4
2013-01-26,23.6,19.4,96,79,1.34166666666667,11
2013-01-27,22.5,18.6,97,75,2.4,1.6
2013-01-28,22,18,92,67,2.8375,1.2
